id,predicciones
7568,9692.31
7569,7891.085
7570,10658.967
7571,10685.665
7572,7811.8184
7573,10964.905
7574,7453.161
7575,7688.7544
7576,7763.505
7577,7166.246
7578,11495.427
7579,8642.163
7580,8281.96
7581,13105.818
7582,7287.9634
7583,8728.439
7584,7326.8975
7585,7157.7515
7586,7861.755
7587,7552.34
7588,9368.029
7589,12385.906
7590,8983.523
7591,10712.81
7592,14851.941
7593,9332.57
7594,11800.531
7595,10437.474
7596,13480.918
7597,6896.8726
7598,11669.57
7599,9142.086
7600,8704.527
7601,11047.651
7602,8422.18
7603,12008.129
7604,8993.757
7605,10170.574
7606,11890.881
7607,8760.942
7608,12308.564
7609,8493.425
7610,7674.4365
7611,8495.153
7612,8644.955
7613,7524.585
7614,7140.1074
7615,11367.853
7616,8130.3013
7617,9091.566
7618,7152.9067
7619,8231.417
7620,11376.99
7621,8563.153
7622,17981.746
7623,7898.071
7624,11433.36
7625,14137.15
7626,7052.8213
7627,11074.632
7628,13239.039
7629,8569.628
7630,8290.109
7631,6883.236
7632,7794.719
7633,10217.765
7634,9347.006
7635,6360.5815
7636,9232.652
7637,7997.067
7638,10658.55
7639,9095.687
7640,7170.1055
7641,20012.982
7642,8898.793
7643,23034.889
7644,10842.648
7645,8278.908
7646,8776.292
7647,8412.421
7648,10077.701
7649,7897.468
7650,31761.16
7651,7625.3945
7652,8749.725
7653,8359.398
7654,16784.467
7655,11660.166
7656,9203.986
7657,12925.359
7658,7357.556
7659,8058.197
7660,7651.754
7661,11927.925
7662,8348.044
7663,12007.485
7664,6498.955
7665,7399.978
7666,8239.204
7667,10731.139
7668,11212.496
7669,12636.772
7670,8222.619
7671,7334.5557
7672,8861.0
7673,8161.0146
7674,8930.723
7675,8830.179
7676,8993.757
7677,7336.415
7678,7613.4106
7679,9772.264
7680,8152.6294
7681,7188.9473
7682,9252.36
7683,9186.457
7684,11209.812
7685,9714.132
7686,7486.726
7687,7721.881
7688,7533.084
7689,11963.249
7690,7808.41
7691,8751.651
7692,7448.7134
7693,10771.592
7694,11974.217
7695,23164.275
7696,15962.017
7697,8440.822
7698,12259.131
7699,9782.326
7700,12970.543
7701,10870.929
7702,16739.184
7703,17136.83
7704,11029.521
7705,11024.954
7706,8081.31
7707,8999.159
7708,7161.471
7709,10295.934
7710,15778.257
7711,9735.055
7712,8216.287
7713,21066.885
7714,10524.745
7715,7775.5996
7716,8705.642
7717,9515.463
7718,9424.823
7719,10130.076
7720,7660.8403
7721,12964.765
7722,10672.781
7723,9242.253
7724,8054.633
7725,41961.01
7726,8464.386
7727,9470.478
7728,45995.62
7729,6451.321
7730,10253.89
7731,10551.995
7732,11175.576
7733,8390.048
7734,8635.474
7735,8016.7974
7736,8866.172
7737,8698.046
7738,7481.916
7739,7265.2246
7740,11606.819
7741,19759.58
7742,9265.056
7743,7877.843
7744,10226.897
7745,11284.383
7746,10658.55
7747,12546.743
7748,11010.433
7749,7521.7856
7750,7552.7104
7751,7448.6055
7752,12100.426
7753,7766.1895
7754,8589.086
7755,7893.2285
7756,10611.431
7757,8325.109
7758,11834.946
7759,8924.375
7760,8811.755
7761,8599.242
7762,8117.372
7763,10380.266
7764,9539.622
7765,9911.566
7766,15493.673
7767,8382.244
7768,8694.77
7769,12178.216
7770,11772.198
7771,7811.17
7772,10697.632
7773,9727.078
7774,8132.58
7775,13236.621
7776,10812.911
7777,9387.285
7778,10453.392
7779,11190.8125
7780,10863.391
7781,10555.21
7782,8125.7744
7783,10363.357
7784,11199.294
7785,7944.7173
7786,11986.752
7787,9406.263
7788,7761.8394
7789,8048.5054
7790,9152.011
7791,10658.931
7792,8529.99
7793,8698.904
7794,9117.559
7795,7566.7017
7796,7772.179
7797,8057.9277
7798,13397.648
7799,7981.56
7800,10738.907
7801,7694.5005
7802,7268.544
7803,10768.026
7804,35806.207
7805,16123.148
7806,7555.0703
7807,7639.1826
7808,9487.774
7809,10954.516
7810,13651.19
7811,8370.331
7812,8557.397
7813,11495.498
7814,8911.795
7815,8293.215
7816,10354.249
7817,7652.1997
7818,8929.68
7819,10812.023
7820,7648.502
7821,18807.389
7822,7203.1675
7823,6641.3057
7824,8845.777
7825,7888.2915
7826,10408.1045
7827,9579.232
7828,11353.694
7829,10167.992
7830,10694.948
7831,10274.427
7832,10679.063
7833,23768.812
7834,9950.833
7835,15936.319
7836,12931.212
7837,10200.319
7838,7291.2827
7839,9172.594
7840,8267.3545
7841,8336.242
7842,9867.232
7843,13402.862
7844,9992.815
7845,9141.536
7846,9576.473
7847,5681.3706
7848,9740.045
7849,8592.29
7850,7462.0547
7851,10545.677
7852,12597.668
7853,9572.94
7854,10934.631
7855,7399.6885
7856,7844.01
7857,6952.5107
7858,9116.508
7859,16508.098
7860,9491.208
7861,8139.6006
7862,27256.418
7863,7053.162
7864,13100.942
7865,7886.962
7866,13059.3545
7867,11869.582
7868,8468.933
7869,8783.691
7870,10821.57
7871,8500.462
7872,11083.418
7873,8698.513
7874,9650.48
7875,7577.3584
7876,7888.5874
7877,6357.9575
7878,8418.054
7879,8246.447
7880,8478.634
7881,11085.185
7882,9481.507
7883,9687.801
7884,8927.056
7885,47880.066
7886,8103.718
7887,7573.3193
7888,11941.105
7889,7838.7007
7890,14844.289
7891,7347.8267
7892,10145.867
7893,15137.271
7894,16452.531
7895,7383.313
7896,13594.983
7897,8903.845
7898,8131.765
7899,10783.689
7900,7784.603
7901,8661.695
7902,14922.735
7903,10284.63
7904,7774.463
7905,9780.68
7906,6339.493
7907,7342.3203
7908,7841.077
7909,7327.7275
7910,9136.887
7911,7116.145
7912,8936.946
7913,12938.047
7914,7259.025
7915,9289.468
7916,10292.676
7917,8468.13
7918,7998.7515
7919,13472.829
7920,19826.955
7921,8243.387
7922,12405.71
7923,8903.016
7924,8623.754
7925,10085.057
7926,11271.286
7927,8899.71
7928,8949.178
7929,8690.965
7930,11862.826
7931,15464.308
7932,8408.053
7933,8250.258
7934,19783.389
7935,10918.233
7936,6357.9575
7937,6982.378
7938,8188.4854
7939,8523.546
7940,8553.794
7941,10338.861
7942,11561.966
7943,12460.804
7944,7796.5703
7945,10961.461
7946,11574.596
7947,16141.898
7948,11483.419
7949,7774.264
7950,15159.401
7951,10327.81
7952,7777.3735
7953,9102.805
7954,9133.089
7955,6770.7344
7956,13527.736
7957,11810.527
7958,11318.232
7959,12897.264
7960,9556.534
7961,11832.503
7962,11721.233
7963,8160.583
7964,7590.22
7965,9562.691
7966,9404.123
7967,9188.693
7968,17563.281
7969,7903.6455
7970,8365.979
7971,8343.218
7972,11079.319
7973,8834.288
7974,11364.888
7975,8395.455
7976,10634.406
7977,7087.9663
7978,8589.916
7979,7897.406
7980,8677.109
7981,9117.397
7982,11520.938
7983,6752.005
7984,7531.1416
7985,8002.2744
7986,8162.4766
7987,7698.5747
7988,12881.22
7989,8080.8193
7990,7657.441
7991,7620.596
7992,14386.229
7993,11655.781
7994,24984.791
7995,15896.025
7996,8446.796
7997,7688.039
7998,7893.2285
7999,15819.279
8000,59059.586
8001,7735.4937
8002,9017.719
8003,8813.765
8004,7018.131
8005,10782.573
8006,9524.348
8007,8073.145
8008,10315.912
8009,14174.708
8010,14556.579
8011,8174.749
8012,16388.79
8013,8623.948
8014,9139.335
8015,9656.248
8016,7519.52
8017,7846.4233
8018,8813.148
8019,8724.675
8020,8192.253
8021,9915.75
8022,9316.295
8023,9543.059
8024,9769.486
8025,8765.478
8026,6756.219
8027,6047.4697
8028,7795.6577
8029,7507.4097
8030,12711.017
8031,9632.571
8032,13205.277
8033,11292.2295
8034,7312.8604
8035,8187.271
8036,13405.142
8037,21169.32
8038,6769.815
8039,10850.736
8040,9705.099
8041,8684.897
8042,9882.081
8043,7772.2666
8044,7553.6245
8045,9739.744
8046,7698.7974
8047,12608.858
8048,11670.084
8049,9768.859
8050,10921.688
8051,8798.259
8052,15016.301
8053,10211.95
8054,14024.736
8055,17965.07
8056,6763.6284
8057,12369.748
8058,10146.438
8059,8278.205
8060,12653.725
8061,9804.2295
8062,7471.4243
8063,6855.0483
8064,14037.897
8065,13657.345
8066,10350.916
8067,10913.628
8068,7795.5664
8069,9866.958
8070,9606.073
8071,9260.223
8072,7345.815
8073,7416.318
8074,8719.504
8075,35465.434
8076,11159.171
8077,6465.9956
8078,12136.662
8079,8487.6455
8080,7261.404
8081,8082.062
8082,7117.7876
8083,8382.187
8084,8005.786
8085,10957.245
8086,11578.97
8087,6886.828
8088,8448.787
8089,7734.9844
8090,11737.366
8091,9183.613
8092,8696.914
8093,9219.611
8094,25906.516
8095,9648.004
8096,9939.052
8097,11189.201
8098,7886.2666
8099,7538.622
8100,8750.027
8101,14079.94
8102,10993.201
8103,12474.315
8104,12419.963
8105,9514.624
8106,8555.522
8107,9051.795
8108,8502.645
8109,8316.099
8110,25035.334
8111,10417.372
8112,7799.8403
8113,8515.577
8114,10298.103
8115,9989.356
8116,7913.3955
8117,9003.214
8118,6731.5645
8119,9063.463
8120,14222.738
8121,9837.011
8122,12115.711
8123,10667.013
8124,8304.252
8125,15766.11
8126,30572.467
8127,11247.217
8128,9115.849
8129,7939.453
8130,7507.8545
8131,11169.86
8132,8695.746
8133,12979.997
8134,7409.881
8135,8313.21
8136,8801.715
8137,6870.1274
8138,18981.893
8139,6971.9585
8140,8333.804
8141,6657.359
8142,7176.2163
8143,9494.918
8144,9556.346
8145,7479.6357
8146,7453.1816
8147,9414.177
8148,8573.985
8149,8391.279
8150,7559.1235
8151,12294.669
8152,17848.668
8153,9959.656
8154,14409.146
8155,9415.895
8156,11986.175
8157,7595.2246
8158,7669.318
8159,10721.101
8160,7463.74
8161,7907.429
8162,35670.414
8163,7605.5664
8164,9098.643
8165,8879.306
8166,8794.043
8167,8047.947
8168,11898.195
8169,10361.857
8170,7560.0767
8171,7091.3447
8172,10698.948
8173,7637.9907
8174,7203.261
8175,6698.8496
8176,8511.632
8177,8205.968
8178,21349.807
8179,9772.264
8180,7818.8467
8181,10816.905
8182,10130.83
8183,10423.382
8184,7668.9736
8185,8495.859
8186,8224.862
8187,12057.796
8188,6558.646
8189,7879.7026
8190,59077.445
8191,10606.766
8192,7986.5234
8193,13437.73
8194,9079.494
8195,10164.13
8196,8364.871
8197,10770.49
8198,9802.897
8199,7384.0483
8200,9161.291
8201,12389.116
8202,23793.24
8203,10375.7295
8204,12646.342
8205,7244.455
8206,17774.223
8207,10669.632
8208,15761.896
8209,57201.06
8210,7109.311
8211,12289.253
8212,8501.238
8213,9860.799
8214,15655.973
8215,13261.178
8216,7498.1274
8217,8667.622
8218,11088.571
8219,8868.777
8220,9305.747
8221,7419.1025
8222,8197.198
8223,7899.687
8224,10605.096
8225,7634.1406
8226,6863.7417
8227,10618.835
8228,8382.187
8229,8024.445
8230,10519.405
8231,10930.716
8232,7775.835
8233,10934.495
8234,11647.63
8235,9967.303
8236,7941.69
8237,12030.769
8238,10786.998
8239,8591.061
8240,13151.952
8241,8882.6455
8242,9705.627
8243,9050.93
8244,8024.4067
8245,8341.894
8246,16383.159
8247,16399.352
8248,8981.496
8249,8459.785
8250,8012.128
8251,9089.316
8252,9474.454
8253,8738.576
8254,10961.789
8255,8640.73
8256,59077.445
8257,9972.926
8258,8816.491
8259,8866.772
8260,9643.697
8261,22907.158
8262,8719.268
8263,11732.016
8264,12523.062
8265,8240.84
8266,25906.516
8267,8141.7217
8268,8725.489
8269,8460.367
8270,11266.16
8271,10545.448
8272,8995.482
8273,9676.188
8274,8471.484
8275,9283.524
8276,9288.405
8277,8328.388
8278,15993.391
8279,18880.479
8280,9928.994
8281,7657.441
8282,7637.9907
8283,14521.7
8284,8408.121
8285,10160.255
8286,11534.158
8287,8427.473
8288,8314.8955
8289,23957.416
8290,11030.325
8291,12382.09
8292,10945.778
8293,9601.066
8294,11729.199
8295,10140.911
8296,36217.355
8297,7548.651
8298,11183.284
8299,12884.156
8300,7963.625
8301,11728.557
8302,10590.603
8303,12059.223
8304,8866.744
8305,7345.9023
8306,7579.9526
8307,10168.263
8308,8615.815
8309,17149.744
8310,8008.596
8311,29338.686
8312,8663.109
8313,27727.988
8314,9102.934
8315,11214.18
8316,15689.264
8317,8319.877
8318,8819.251
8319,16879.96
8320,15735.119
8321,12260.952
8322,9307.643
8323,7606.7188
8324,8096.412
8325,8259.483
8326,20655.518
8327,12682.573
8328,8936.633
8329,7872.437
8330,11842.702
8331,8822.371
8332,9673.879
8333,10194.136
8334,7520.9287
8335,9071.351
8336,11117.116
8337,10381.838
8338,9038.465
8339,7907.454
8340,9032.982
8341,9014.205
8342,7542.775
8343,10269.464
8344,8251.693
8345,8956.71
8346,7552.34
8347,11783.053
8348,8482.379
8349,8610.857
8350,8921.746
8351,28267.012
8352,7628.131
8353,11016.06
8354,10782.569
8355,7182.679
8356,8355.0205
8357,8680.447
8358,9184.232
8359,7780.915
8360,7372.684
8361,8654.949
8362,9302.3
8363,17580.605
8364,12550.228
8365,9851.308
8366,8950.547
8367,15635.994
8368,8928.588
8369,16152.911
8370,17134.5
8371,7933.525
8372,9480.959
8373,7488.172
8374,11718.875
8375,14259.11
8376,10480.025
8377,10329.395
8378,9402.208
8379,6920.177
8380,8757.506
8381,12788.491
8382,10316.143
8383,7906.289
8384,10305.393
8385,8632.013
8386,7762.221
8387,8084.6694
8388,10342.388
8389,26757.639
8390,8723.623
8391,7793.8994
8392,9683.543
8393,11896.891
8394,7722.81
8395,7151.286
8396,8827.73
8397,15366.711
8398,10026.938
8399,12106.8955
8400,8558.201
8401,8786.217
8402,31112.496
8403,7464.536
8404,7434.371
8405,9898.904
8406,8483.14
8407,7359.2183
8408,11906.677
8409,7600.9316
8410,12983.486
8411,9768.939
8412,8534.571
8413,10424.181
8414,10166.776
8415,11989.282
8416,9199.389
8417,12218.166
8418,22144.709
8419,8038.4214
8420,12387.4375
8421,7786.6626
8422,10274.704
8423,8401.497
8424,9190.641
8425,13530.582
8426,22270.191
8427,15622.888
8428,10381.012
8429,7926.856
8430,9969.919
8431,35571.703
8432,10888.017
8433,8943.232
8434,12981.793
8435,9584.262
8436,9772.072
8437,9508.826
8438,8701.995
8439,6989.2285
8440,9911.959
8441,7217.267
8442,9629.358
8443,8848.189
8444,13726.439
8445,17207.557
8446,9837.46
8447,15823.79
8448,11574.9375
8449,7230.8003
8450,8491.213
8451,16458.63
8452,9390.682
8453,9485.873
8454,7633.468
8455,11848.493
8456,6732.0186
8457,9974.141
8458,8281.354
8459,7592.8765
8460,11561.082
8461,8838.395
8462,10647.536
8463,9080.233
8464,8504.371
8465,8519.353
8466,12297.115
8467,7419.817
8468,9715.2705
8469,8136.977
8470,9533.134
8471,6831.013
8472,79178.39
8473,8787.306
8474,10577.745
8475,10285.964
8476,9310.137
8477,6493.396
8478,17957.941
8479,14190.847
8480,13128.263
8481,10333.595
8482,7272.0845
8483,8634.566
8484,9471.473
8485,10278.567
8486,8885.981
8487,7020.8174
8488,7588.2363
8489,7270.355
8490,11627.748
8491,7602.1396
8492,8359.944
8493,7576.145
8494,12253.634
8495,11561.987
8496,6790.352
8497,8055.455
8498,15309.178
8499,8013.7695
8500,9057.149
8501,9192.789
8502,10688.833
8503,17646.227
8504,8055.3594
8505,10018.6455
8506,19541.213
8507,14049.58
8508,7517.327
8509,20259.63
8510,18826.1
8511,7665.7046
8512,6561.232
8513,10689.262
8514,7525.827
8515,16121.758
8516,8988.711
8517,7318.597
8518,8639.392
8519,7129.224
8520,7492.552
8521,7662.0474
8522,8786.217
8523,8132.166
8524,14194.523
8525,16042.761
8526,17441.834
8527,7906.7324
8528,8303.955
8529,12778.415
8530,10685.129
8531,13129.108
8532,8210.062
8533,8209.715
8534,7547.2915
8535,9644.492
8536,7489.221
8537,7319.2046
8538,32310.965
8539,12745.755
8540,8273.869
8541,12784.746
8542,6983.5776
8543,7117.0225
8544,7608.3887
8545,9887.245
8546,9302.996
8547,9414.87
8548,10366.323
8549,7141.1704
8550,14619.545
8551,7541.1797
8552,8203.2
8553,7883.694
8554,7280.841
8555,7992.7744
8556,7799.8403
8557,9634.681
8558,8714.987
8559,6765.1343
8560,14844.853
8561,10598.505
8562,40483.887
8563,7091.74
8564,8194.201
8565,12497.688
8566,8503.699
8567,8840.371
8568,11261.377
8569,9022.137
8570,10923.525
8571,20737.648
8572,25389.822
8573,8862.904
8574,13668.528
8575,6574.752
8576,11041.796
8577,7893.2285
8578,13346.512
8579,7889.388
8580,10581.92
8581,12093.948
8582,11740.704
8583,9103.116
8584,7308.6924
8585,9383.383
8586,13769.628
8587,27968.645
8588,15374.237
8589,7366.651
8590,9233.445
8591,11909.522
8592,7520.9326
8593,6560.322
8594,8482.218
8595,8796.676
8596,9264.354
8597,7383.2373
8598,8328.583
8599,21405.533
8600,7478.093
8601,10368.202
8602,16503.297
8603,8875.274
8604,7966.5728
8605,46507.83
8606,13601.162
8607,7497.2256
8608,36525.785
8609,5620.388
8610,11357.719
8611,15824.376
8612,16015.409
8613,6486.0527
8614,8600.366
8615,7260.052
8616,9191.882
8617,7979.7812
8618,7761.654
8619,7449.2505
8620,14985.82
8621,9393.766
8622,8592.484
8623,12766.095
8624,7972.287
8625,8042.5864
8626,19181.406
8627,6905.9136
8628,8556.153
8629,10566.377
8630,9389.109
8631,8663.166
8632,9629.7
8633,10209.883
8634,21405.533
8635,7931.4478
8636,8523.984
8637,7318.58
8638,8310.852
8639,7733.714
8640,8176.553
8641,8405.866
8642,8871.1455
8643,9726.742
8644,9259.045
8645,10096.238
8646,9504.374
8647,11593.295
8648,9117.588
8649,9148.313
8650,8497.693
8651,9617.917
8652,8824.116
8653,7566.3477
8654,15876.642
8655,7093.9546
8656,10483.397
8657,7575.2617
8658,6848.381
8659,8641.156
8660,7739.5415
8661,8970.493
8662,12509.197
8663,22343.17
8664,6765.1343
8665,7173.2373
8666,11266.784
8667,17068.121
8668,9900.024
8669,9574.123
8670,9263.779
8671,8303.672
8672,9934.931
8673,8125.7744
8674,7756.8364
8675,8798.828
8676,7656.212
8677,11486.168
8678,8032.2563
8679,10926.117
8680,7585.556
8681,9267.347
8682,7748.22
8683,7842.0244
8684,7376.8203
8685,8685.6455
8686,8368.681
8687,7676.8125
8688,7509.5845
8689,10215.3545
8690,7202.2026
8691,8365.569
8692,8758.076
8693,6678.4194
8694,11796.429
8695,8772.854
8696,16918.21
8697,9058.815
8698,8703.05
8699,8923.534
8700,8558.036
8701,15507.808
8702,8845.451
8703,25409.738
8704,8618.6
8705,10761.676
8706,8678.982
8707,7778.132
8708,7198.3047
8709,12645.308
8710,7666.6855
8711,12675.168
8712,8124.1006
8713,8806.466
8714,9524.741
8715,6596.608
8716,8646.337
8717,8020.117
8718,8010.282
8719,8791.966
8720,8369.401
8721,9199.951
8722,7682.755
8723,8391.7295
8724,8394.684
8725,7015.0273
8726,8151.489
8727,8473.64
8728,7667.5933
8729,9226.827
8730,6874.461
8731,8295.316
8732,8160.428
8733,8341.208
8734,9271.65
8735,8892.748
8736,10509.669
8737,10924.71
8738,9392.099
8739,40732.46
8740,7772.179
8741,7324.5674
8742,8514.385
8743,9857.331
8744,8661.942
8745,10752.148
8746,7991.7173
8747,7377.17
8748,10326.386
8749,6361.6143
8750,7855.0137
8751,9425.239
8752,8240.51
8753,10762.929
8754,10415.211
8755,8853.097
8756,20233.713
8757,7162.675
8758,9859.39
8759,10991.708
8760,7245.0703
8761,50917.88
8762,9570.941
8763,41961.01
8764,15473.712
8765,10880.342
8766,9500.168
8767,8466.789
8768,7214.3115
8769,7477.5977
8770,7539.1
8771,8263.3125
8772,8907.723
8773,7350.499
8774,10179.442
8775,8929.554
8776,11127.043
8777,11430.117
8778,8809.947
8779,9625.371
8780,11002.953
8781,24606.639
8782,7572.2163
8783,8807.335
8784,11937.649
8785,8997.252
8786,9326.805
8787,8862.718
8788,8738.576
8789,11526.765
8790,38803.91
8791,12169.947
8792,8520.972
8793,8317.696
8794,9031.249
8795,11841.461
8796,8111.891
8797,8673.724
8798,7407.339
8799,8290.339
8800,10854.621
8801,7548.588
8802,6934.9775
8803,14903.334
8804,14278.966
8805,6775.9673
8806,11200.795
8807,25267.674
8808,7076.2075
8809,19100.797
8810,7213.997
8811,11173.574
8812,7596.086
8813,8653.577
8814,8515.577
8815,12269.244
8816,23887.584
8817,8816.508
8818,9850.237
8819,8221.19
8820,9651.1455
8821,9527.435
8822,7246.532
8823,13492.734
8824,12939.657
8825,10828.101
8826,8007.215
8827,6918.595
8828,9699.118
8829,8534.714
8830,7440.076
8831,7437.424
8832,8753.25
8833,9698.841
8834,10135.251
8835,14711.564
8836,21972.764
8837,8772.503
8838,9913.765
8839,10834.991
8840,8598.528
8841,13539.884
8842,9999.046
8843,8279.793
8844,8269.482
8845,8736.142
8846,9774.457
8847,8730.9375
8848,8742.299
8849,9533.662
8850,6660.537
8851,7569.564
8852,20668.814
8853,7713.9507
8854,8384.343
8855,7477.795
8856,7129.224
8857,11550.513
8858,7091.511
8859,10917.495
8860,7056.895
8861,9174.377
8862,7547.2915
8863,8477.598
8864,9944.88
8865,9409.599
8866,7064.4033
8867,8932.4795
8868,9112.849
8869,8609.147
8870,9028.527
8871,12555.732
8872,7494.1304
8873,8480.5
8874,8291.862
8875,7595.9287
8876,9685.352
8877,10791.416
8878,7395.9575
8879,9876.806
8880,15956.869
8881,8091.793
8882,9575.02
8883,20663.191
8884,9618.352
8885,10170.574
8886,16477.0
8887,15025.933
8888,8203.711
8889,18234.453
8890,8506.573
8891,9614.378
8892,8671.515
8893,7564.229
8894,12208.168
8895,10373.865
8896,9741.3545
8897,7622.7188
8898,14163.109
8899,7771.3154
8900,14726.466
8901,7311.936
8902,7686.196
8903,8009.4683
8904,7773.6733
8905,9777.849
8906,7775.5635
8907,14329.483
8908,8796.689
8909,10354.284
8910,10458.156
8911,10608.166
8912,10027.488
8913,15941.894
8914,9113.538
8915,10410.196
8916,6692.5796
8917,16412.826
8918,9595.24
8919,7059.957
8920,8018.4663
8921,7988.6978
8922,7225.375
8923,6814.5796
8924,6974.1455
8925,8868.975
8926,11346.318
8927,6785.479
8928,7689.2983
8929,8430.507
8930,12717.544
8931,9632.336
8932,11420.747
8933,8543.415
8934,8285.181
8935,8666.544
8936,8621.784
8937,8385.683
8938,7731.3623
8939,8131.299
8940,8400.541
8941,7669.353
8942,11649.048
8943,10179.224
8944,8329.463
8945,10302.723
8946,19125.088
8947,9550.108
8948,7749.7515
8949,9016.704
8950,10382.762
8951,9399.728
8952,9327.113
8953,9884.201
8954,13063.437
8955,16293.567
8956,8288.023
8957,7656.006
8958,8491.841
8959,15184.794
8960,8318.464
8961,8324.565
8962,13483.178
8963,12121.11
8964,9576.5625
8965,7766.543
8966,8496.254
8967,12546.032
8968,7852.1636
8969,8466.789
8970,10627.848
8971,8956.815
8972,8219.968
8973,8477.598
8974,14983.777
8975,8259.146
8976,13264.084
8977,9946.729
8978,7886.4385
8979,10543.47
8980,7691.9917
8981,9377.625
8982,6942.0054
8983,9503.672
8984,12071.171
8985,8351.217
8986,11369.069
8987,10674.664
8988,11275.386
8989,7374.249
8990,10382.94
8991,13936.332
8992,7617.049
8993,7172.35
8994,11944.561
8995,8096.9067
8996,13910.402
8997,9109.767
8998,24551.883
8999,9861.985
9000,75844.49
9001,12256.697
9002,12211.985
9003,9363.468
9004,7787.0684
9005,11651.807
9006,8496.254
9007,14155.74
9008,10347.225
9009,9643.61
9010,7993.391
9011,9187.99
9012,7886.4385
9013,8138.9414
9014,8557.943
9015,7877.4224
9016,8022.7256
9017,10759.121
9018,11349.95
9019,8833.485
9020,18122.758
9021,8967.143
9022,8897.599
9023,7472.212
9024,8528.656
9025,7610.341
9026,12597.534
9027,11898.195
9028,9621.962
9029,5714.5845
9030,10367.694
9031,8832.447
9032,8366.391
9033,8589.997
9034,9584.25
9035,8291.164
9036,10406.448
9037,16732.725
9038,9314.261
9039,14201.066
9040,8089.779
9041,10146.26
9042,8007.7925
9043,11383.569
9044,8355.205
9045,8621.14
9046,11835.526
9047,7892.199
9048,8402.051
9049,17711.531
9050,10202.618
9051,7448.1533
9052,8667.78
9053,7746.8076
9054,9694.8125
9055,8555.01
9056,9278.862
9057,30427.19
9058,10655.518
9059,6758.3267
9060,9832.325
9061,10396.489
9062,17784.928
9063,14267.627
9064,8800.917
9065,7135.425
9066,8704.031
9067,10206.6455
9068,8875.141
9069,7873.8276
9070,8050.077
9071,7143.522
9072,7508.484
9073,10694.252
9074,10808.8545
9075,10026.94
9076,13787.69
9077,8140.535
9078,13516.372
9079,8821.715
9080,26383.852
9081,11428.6045
9082,9117.201
9083,8842.45
9084,6584.594
9085,8323.527
9086,7539.1533
9087,10041.069
9088,34719.992
9089,12367.798
9090,6784.1045
9091,16445.875
9092,7218.144
9093,9527.012
9094,11012.826
9095,14820.534
9096,18356.463
9097,10305.329
9098,11165.831
9099,13542.382
9100,11996.845
9101,7550.3228
9102,6618.0923
9103,7773.1406
9104,8927.64
9105,12741.601
9106,15373.28
9107,7326.8975
9108,7217.4414
9109,8110.0493
9110,17578.105
9111,6880.1523
9112,30885.824
9113,10434.386
9114,12129.209
9115,8205.255
9116,9357.467
9117,8080.251
9118,8117.9175
9119,9630.246
9120,8574.458
9121,8525.653
9122,7091.3447
9123,11928.814
9124,8831.214
9125,13123.929
9126,7682.325
9127,8705.991
9128,7789.0127
9129,9411.72
9130,16124.887
9131,11704.374
9132,9267.927
9133,7777.0513
9134,11355.935
9135,10606.766
9136,9919.287
9137,7012.44
9138,8274.718
9139,7963.357
9140,8173.0796
9141,9911.976
9142,8823.353
9143,6362.436
9144,10164.749
9145,8407.672
9146,20920.814
9147,9139.809
9148,16949.455
9149,21857.014
9150,7911.1875
9151,10023.725
9152,14136.659
9153,12801.906
9154,9022.996
9155,8523.837
9156,12309.841
9157,8562.183
9158,15835.867
9159,40582.05
9160,8065.6655
9161,7432.5586
9162,11473.654
9163,7035.46
9164,7463.8
9165,8108.193
9166,14517.575
9167,9189.996
9168,9758.802
9169,9315.259
9170,7004.0347
9171,7637.2754
9172,11957.53
9173,8762.908
9174,13316.127
9175,7769.176
9176,7146.745
9177,8403.521
9178,7750.019
9179,8381.157
9180,15245.142
9181,7993.1387
9182,9636.242
9183,9423.141
9184,9881.039
9185,9782.755
9186,7996.253
9187,8428.843
9188,9310.82
9189,11260.706
9190,14141.741
9191,10610.897
9192,11051.448
9193,40531.613
9194,8831.59
9195,6573.6416
9196,8704.082
9197,9146.76
9198,7936.72
9199,8637.851
9200,23947.617
9201,9459.104
9202,8754.076
9203,10498.957
9204,8150.097
9205,7322.893
9206,10090.039
9207,12775.768
9208,9155.821
9209,6873.9575
9210,8526.3955
9211,10531.298
9212,8972.097
9213,7794.214
9214,9440.245
9215,8788.391
9216,14273.71
9217,6096.0635
9218,8521.949
9219,9169.871
9220,7600.1445
9221,7921.4844
9222,7637.2183
9223,6767.154
9224,9308.048
9225,6942.399
9226,16194.642
9227,16292.009
9228,7588.3135
9229,7616.9937
9230,8774.897
9231,25059.705
9232,12188.211
9233,7425.415
9234,6606.4233
9235,10137.518
9236,7677.3115
9237,9323.06
9238,7291.6543
9239,11975.42
9240,9867.584
9241,7571.944
9242,10699.231
9243,6567.6436
9244,10031.743
9245,10878.524
9246,11345.2705
9247,13263.407
9248,9211.323
9249,8148.9404
9250,10599.309
9251,8300.034
9252,7917.283
9253,13263.48
9254,7333.716
9255,9584.6875
9256,9902.009
9257,8164.2476
9258,12765.129
9259,9043.707
9260,9262.545
9261,8335.062
9262,7898.178
9263,9450.594
9264,8957.14
9265,11020.289
9266,13094.9375
9267,10165.32
9268,8256.021
9269,10900.326
9270,10167.932
9271,9333.97
9272,9225.698
9273,6459.47
9274,14930.629
9275,9845.656
9276,12066.053
9277,10171.421
9278,8378.315
9279,10780.534
